region,subregion,county.fips,county.name
illinois,greene,17061,"Greene County, Illinois"
illinois,grundy,17063,"Grundy County, Illinois"
illinois,hamilton,17065,"Hamilton County, Illinois"
illinois,hancock,17067,"Hancock County, Illinois"
illinois,hardin,17069,"Hardin County, Illinois"
illinois,henderson,17071,"Henderson County, Illinois"
illinois,henry,17073,"Henry County, Illinois"
illinois,iroquois,17075,"Iroquois County, Illinois"
illinois,jackson,17077,"Jackson County, Illinois"
illinois,jasper,17079,"Jasper County, Illinois"
illinois,jefferson,17081,"Jefferson County, Illinois"
illinois,jersey,17083,"Jersey County, Illinois"
illinois,jo daviess,17085,"Jo Daviess County, Illinois"
illinois,johnson,17087,"Johnson County, Illinois"
illinois,kane,17089,"Kane County, Illinois"
illinois,kankakee,17091,"Kankakee County, Illinois"
illinois,kendall,17093,"Kendall County, Illinois"
illinois,knox,17095,"Knox County, Illinois"
illinois,lake,17097,"Lake County, Illinois"
illinois,la salle,17099,"LaSalle County, Illinois"
illinois,lawrence,17101,"Lawrence County, Illinois"
illinois,lee,17103,"Lee County, Illinois"
illinois,livingston,17105,"Livingston County, Illinois"
illinois,logan,17107,"Logan County, Illinois"
illinois,mcdonough,17109,"McDonough County, Illinois"
illinois,mchenry,17111,"McHenry County, Illinois"
illinois,mclean,17113,"McLean County, Illinois"
illinois,macon,17115,"Macon County, Illinois"
illinois,macoupin,17117,"Macoupin County, Illinois"
illinois,madison,17119,"Madison County, Illinois"
illinois,marion,17121,"Marion County, Illinois"
illinois,marshall,17123,"Marshall County, Illinois"
illinois,mason,17125,"Mason County, Illinois"
illinois,massac,17127,"Massac County, Illinois"
illinois,menard,17129,"Menard County, Illinois"
illinois,mercer,17131,"Mercer County, Illinois"
illinois,monroe,17133,"Monroe County, Illinois"
illinois,montgomery,17135,"Montgomery County, Illinois"
illinois,morgan,17137,"Morgan County, Illinois"
illinois,moultrie,17139,"Moultrie County, Illinois"
illinois,ogle,17141,"Ogle County, Illinois"
illinois,peoria,17143,"Peoria County, Illinois"
illinois,perry,17145,"Perry County, Illinois"
illinois,piatt,17147,"Piatt County, Illinois"
illinois,pike,17149,"Pike County, Illinois"
illinois,pope,17151,"Pope County, Illinois"
illinois,pulaski,17153,"Pulaski County, Illinois"
illinois,putnam,17155,"Putnam County, Illinois"
illinois,randolph,17157,"Randolph County, Illinois"
illinois,richland,17159,"Richland County, Illinois"
illinois,rock island,17161,"Rock Island County, Illinois"
illinois,st clair,17163,"St. Clair County, Illinois"
illinois,saline,17165,"Saline County, Illinois"
illinois,sangamon,17167,"Sangamon County, Illinois"
illinois,schuyler,17169,"Schuyler County, Illinois"
illinois,scott,17171,"Scott County, Illinois"
illinois,shelby,17173,"Shelby County, Illinois"
illinois,stark,17175,"Stark County, Illinois"
illinois,stephenson,17177,"Stephenson County, Illinois"
illinois,tazewell,17179,"Tazewell County, Illinois"
illinois,union,17181,"Union County, Illinois"
illinois,vermilion,17183,"Vermilion County, Illinois"
illinois,wabash,17185,"Wabash County, Illinois"
illinois,warren,17187,"Warren County, Illinois"
illinois,washington,17189,"Washington County, Illinois"
illinois,wayne,17191,"Wayne County, Illinois"
illinois,white,17193,"White County, Illinois"
illinois,whiteside,17195,"Whiteside County, Illinois"
illinois,will,17197,"Will County, Illinois"
illinois,williamson,17199,"Williamson County, Illinois"
illinois,winnebago,17201,"Winnebago County, Illinois"
illinois,woodford,17203,"Woodford County, Illinois"
indiana,adams,18001,"Adams County, Indiana"
indiana,allen,18003,"Allen County, Indiana"
indiana,bartholomew,18005,"Bartholomew County, Indiana"
indiana,benton,18007,"Benton County, Indiana"
indiana,blackford,18009,"Blackford County, Indiana"
indiana,boone,18011,"Boone County, Indiana"
indiana,brown,18013,"Brown County, Indiana"
indiana,carroll,18015,"Carroll County, Indiana"
indiana,cass,18017,"Cass County, Indiana"
indiana,clark,18019,"Clark County, Indiana"
indiana,clay,18021,"Clay County, Indiana"
indiana,clinton,18023,"Clinton County, Indiana"
indiana,crawford,18025,"Crawford County, Indiana"
indiana,daviess,18027,"Daviess County, Indiana"
indiana,dearborn,18029,"Dearborn County, Indiana"
indiana,decatur,18031,"Decatur County, Indiana"
indiana,de kalb,18033,"DeKalb County, Indiana"
indiana,delaware,18035,"Delaware County, Indiana"
indiana,dubois,18037,"Dubois County, Indiana"
indiana,elkhart,18039,"Elkhart County, Indiana"
indiana,fayette,18041,"Fayette County, Indiana"
indiana,floyd,18043,"Floyd County, Indiana"
indiana,fountain,18045,"Fountain County, Indiana"
indiana,franklin,18047,"Franklin County, Indiana"
indiana,fulton,18049,"Fulton County, Indiana"
indiana,gibson,18051,"Gibson County, Indiana"
indiana,grant,18053,"Grant County, Indiana"
indiana,greene,18055,"Greene County, Indiana"
indiana,hamilton,18057,"Hamilton County, Indiana"
indiana,hancock,18059,"Hancock County, Indiana"
indiana,harrison,18061,"Harrison County, Indiana"
indiana,hendricks,18063,"Hendricks County, Indiana"
indiana,henry,18065,"Henry County, Indiana"
indiana,howard,18067,"Howard County, Indiana"
indiana,huntington,18069,"Huntington County, Indiana"
indiana,jackson,18071,"Jackson County, Indiana"
indiana,jasper,18073,"Jasper County, Indiana"
indiana,jay,18075,"Jay County, Indiana"
indiana,jefferson,18077,"Jefferson County, Indiana"
indiana,jennings,18079,"Jennings County, Indiana"
indiana,johnson,18081,"Johnson County, Indiana"
indiana,knox,18083,"Knox County, Indiana"
indiana,kosciusko,18085,"Kosciusko County, Indiana"
indiana,lagrange,18087,"LaGrange County, Indiana"
indiana,lake,18089,"Lake County, Indiana"
indiana,la porte,18091,"LaPorte County, Indiana"
indiana,lawrence,18093,"Lawrence County, Indiana"
indiana,madison,18095,"Madison County, Indiana"
indiana,marion,18097,"Marion County, Indiana"
indiana,marshall,18099,"Marshall County, Indiana"
indiana,martin,18101,"Martin County, Indiana"
indiana,miami,18103,"Miami County, Indiana"
indiana,monroe,18105,"Monroe County, Indiana"
indiana,montgomery,18107,"Montgomery County, Indiana"
indiana,morgan,18109,"Morgan County, Indiana"
indiana,newton,18111,"Newton County, Indiana"
indiana,noble,18113,"Noble County, Indiana"
indiana,ohio,18115,"Ohio County, Indiana"
indiana,orange,18117,"Orange County, Indiana"
indiana,owen,18119,"Owen County, Indiana"
indiana,parke,18121,"Parke County, Indiana"
indiana,perry,18123,"Perry County, Indiana"
indiana,pike,18125,"Pike County, Indiana"
indiana,porter,18127,"Porter County, Indiana"
indiana,posey,18129,"Posey County, Indiana"
indiana,pulaski,18131,"Pulaski County, Indiana"
indiana,putnam,18133,"Putnam County, Indiana"
indiana,randolph,18135,"Randolph County, Indiana"
indiana,ripley,18137,"Ripley County, Indiana"
indiana,rush,18139,"Rush County, Indiana"
indiana,st joseph,18141,"St. Joseph County, Indiana"
indiana,scott,18143,"Scott County, Indiana"
indiana,shelby,18145,"Shelby County, Indiana"
indiana,spencer,18147,"Spencer County, Indiana"
indiana,starke,18149,"Starke County, Indiana"
indiana,steuben,18151,"Steuben County, Indiana"
indiana,sullivan,18153,"Sullivan County, Indiana"
indiana,switzerland,18155,"Switzerland County, Indiana"
indiana,tippecanoe,18157,"Tippecanoe County, Indiana"
indiana,tipton,18159,"Tipton County, Indiana"
indiana,union,18161,"Union County, Indiana"
indiana,vanderburgh,18163,"Vanderburgh County, Indiana"
indiana,vermillion,18165,"Vermillion County, Indiana"
indiana,vigo,18167,"Vigo County, Indiana"
indiana,wabash,18169,"Wabash County, Indiana"
indiana,warren,18171,"Warren County, Indiana"
indiana,warrick,18173,"Warrick County, Indiana"
indiana,washington,18175,"Washington County, Indiana"
indiana,wayne,18177,"Wayne County, Indiana"
indiana,wells,18179,"Wells County, Indiana"
indiana,white,18181,"White County, Indiana"
indiana,whitley,18183,"Whitley County, Indiana"
iowa,adair,19001,"Adair County, Iowa"
iowa,adams,19003,"Adams County, Iowa"
iowa,allamakee,19005,"Allamakee County, Iowa"
iowa,appanoose,19007,"Appanoose County, Iowa"
iowa,audubon,19009,"Audubon County, Iowa"
iowa,benton,19011,"Benton County, Iowa"
iowa,black hawk,19013,"Black Hawk County, Iowa"
iowa,boone,19015,"Boone County, Iowa"
iowa,bremer,19017,"Bremer County, Iowa"
iowa,buchanan,19019,"Buchanan County, Iowa"
iowa,buena vista,19021,"Buena Vista County, Iowa"
iowa,butler,19023,"Butler County, Iowa"
iowa,calhoun,19025,"Calhoun County, Iowa"
iowa,carroll,19027,"Carroll County, Iowa"
iowa,cass,19029,"Cass County, Iowa"
iowa,cedar,19031,"Cedar County, Iowa"
iowa,cerro gordo,19033,"Cerro Gordo County, Iowa"
iowa,cherokee,19035,"Cherokee County, Iowa"
iowa,chickasaw,19037,"Chickasaw County, Iowa"
iowa,clarke,19039,"Clarke County, Iowa"
iowa,clay,19041,"Clay County, Iowa"
iowa,clayton,19043,"Clayton County, Iowa"
iowa,clinton,19045,"Clinton County, Iowa"
iowa,crawford,19047,"Crawford County, Iowa"
iowa,dallas,19049,"Dallas County, Iowa"
iowa,davis,19051,"Davis County, Iowa"
iowa,decatur,19053,"Decatur County, Iowa"
iowa,delaware,19055,"Delaware County, Iowa"
iowa,des moines,19057,"Des Moines County, Iowa"
iowa,dickinson,19059,"Dickinson County, Iowa"
iowa,dubuque,19061,"Dubuque County, Iowa"
iowa,emmet,19063,"Emmet County, Iowa"
iowa,fayette,19065,"Fayette County, Iowa"
iowa,floyd,19067,"Floyd County, Iowa"
iowa,franklin,19069,"Franklin County, Iowa"
iowa,fremont,19071,"Fremont County, Iowa"
iowa,greene,19073,"Greene County, Iowa"
iowa,grundy,19075,"Grundy County, Iowa"
iowa,guthrie,19077,"Guthrie County, Iowa"
iowa,hamilton,19079,"Hamilton County, Iowa"
iowa,hancock,19081,"Hancock County, Iowa"
iowa,hardin,19083,"Hardin County, Iowa"
iowa,harrison,19085,"Harrison County, Iowa"
iowa,henry,19087,"Henry County, Iowa"
iowa,howard,19089,"Howard County, Iowa"
iowa,humboldt,19091,"Humboldt County, Iowa"
iowa,ida,19093,"Ida County, Iowa"
iowa,iowa,19095,"Iowa County, Iowa"
iowa,jackson,19097,"Jackson County, Iowa"
iowa,jasper,19099,"Jasper County, Iowa"
iowa,jefferson,19101,"Jefferson County, Iowa"
iowa,johnson,19103,"Johnson County, Iowa"
iowa,jones,19105,"Jones County, Iowa"
iowa,keokuk,19107,"Keokuk County, Iowa"
iowa,kossuth,19109,"Kossuth County, Iowa"
iowa,lee,19111,"Lee County, Iowa"
iowa,linn,19113,"Linn County, Iowa"
iowa,louisa,19115,"Louisa County, Iowa"
iowa,lucas,19117,"Lucas County, Iowa"
iowa,lyon,19119,"Lyon County, Iowa"
iowa,madison,19121,"Madison County, Iowa"
iowa,mahaska,19123,"Mahaska County, Iowa"
iowa,marion,19125,"Marion County, Iowa"
iowa,marshall,19127,"Marshall County, Iowa"
iowa,mills,19129,"Mills County, Iowa"
iowa,mitchell,19131,"Mitchell County, Iowa"
iowa,monona,19133,"Monona County, Iowa"
iowa,monroe,19135,"Monroe County, Iowa"
iowa,montgomery,19137,"Montgomery County, Iowa"
iowa,muscatine,19139,"Muscatine County, Iowa"
iowa,obrien,19141,"O'Brien County, Iowa"
iowa,osceola,19143,"Osceola County, Iowa"
iowa,page,19145,"Page County, Iowa"
iowa,palo alto,19147,"Palo Alto County, Iowa"
iowa,plymouth,19149,"Plymouth County, Iowa"
iowa,pocahontas,19151,"Pocahontas County, Iowa"
iowa,polk,19153,"Polk County, Iowa"
iowa,pottawattamie,19155,"Pottawattamie County, Iowa"
iowa,poweshiek,19157,"Poweshiek County, Iowa"
iowa,ringgold,19159,"Ringgold County, Iowa"
iowa,sac,19161,"Sac County, Iowa"
iowa,scott,19163,"Scott County, Iowa"
iowa,shelby,19165,"Shelby County, Iowa"
iowa,sioux,19167,"Sioux County, Iowa"
iowa,story,19169,"Story County, Iowa"
iowa,tama,19171,"Tama County, Iowa"
iowa,taylor,19173,"Taylor County, Iowa"
iowa,union,19175,"Union County, Iowa"
iowa,van buren,19177,"Van Buren County, Iowa"
iowa,wapello,19179,"Wapello County, Iowa"
iowa,warren,19181,"Warren County, Iowa"
iowa,washington,19183,"Washington County, Iowa"
iowa,wayne,19185,"Wayne County, Iowa"
iowa,webster,19187,"Webster County, Iowa"
iowa,winnebago,19189,"Winnebago County, Iowa"
iowa,winneshiek,19191,"Winneshiek County, Iowa"
iowa,woodbury,19193,"Woodbury County, Iowa"
iowa,worth,19195,"Worth County, Iowa"
iowa,wright,19197,"Wright County, Iowa"
kansas,allen,20001,"Allen County, Kansas"
kansas,anderson,20003,"Anderson County, Kansas"
kansas,atchison,20005,"Atchison County, Kansas"
kansas,barber,20007,"Barber County, Kansas"
kansas,barton,20009,"Barton County, Kansas"
kansas,bourbon,20011,"Bourbon County, Kansas"
kansas,brown,20013,"Brown County, Kansas"
kansas,butler,20015,"Butler County, Kansas"
kansas,chase,20017,"Chase County, Kansas"
kansas,chautauqua,20019,"Chautauqua County, Kansas"
kansas,cherokee,20021,"Cherokee County, Kansas"
kansas,cheyenne,20023,"Cheyenne County, Kansas"
kansas,clark,20025,"Clark County, Kansas"
kansas,clay,20027,"Clay County, Kansas"
kansas,cloud,20029,"Cloud County, Kansas"
kansas,coffey,20031,"Coffey County, Kansas"
kansas,comanche,20033,"Comanche County, Kansas"
kansas,cowley,20035,"Cowley County, Kansas"
kansas,crawford,20037,"Crawford County, Kansas"
kansas,decatur,20039,"Decatur County, Kansas"
kansas,dickinson,20041,"Dickinson County, Kansas"
kansas,doniphan,20043,"Doniphan County, Kansas"
kansas,douglas,20045,"Douglas County, Kansas"
kansas,edwards,20047,"Edwards County, Kansas"
kansas,elk,20049,"Elk County, Kansas"
kansas,ellis,20051,"Ellis County, Kansas"
kansas,ellsworth,20053,"Ellsworth County, Kansas"
kansas,finney,20055,"Finney County, Kansas"
kansas,ford,20057,"Ford County, Kansas"
kansas,franklin,20059,"Franklin County, Kansas"
kansas,geary,20061,"Geary County, Kansas"
kansas,gove,20063,"Gove County, Kansas"
kansas,graham,20065,"Graham County, Kansas"
kansas,grant,20067,"Grant County, Kansas"
kansas,gray,20069,"Gray County, Kansas"
kansas,greeley,20071,"Greeley County, Kansas"
kansas,greenwood,20073,"Greenwood County, Kansas"
kansas,hamilton,20075,"Hamilton County, Kansas"
kansas,harper,20077,"Harper County, Kansas"
kansas,harvey,20079,"Harvey County, Kansas"
kansas,haskell,20081,"Haskell County, Kansas"
kansas,hodgeman,20083,"Hodgeman County, Kansas"
kansas,jackson,20085,"Jackson County, Kansas"
kansas,jefferson,20087,"Jefferson County, Kansas"
kansas,jewell,20089,"Jewell County, Kansas"
kansas,johnson,20091,"Johnson County, Kansas"
kansas,kearny,20093,"Kearny County, Kansas"
kansas,kingman,20095,"Kingman County, Kansas"
kansas,kiowa,20097,"Kiowa County, Kansas"
kansas,labette,20099,"Labette County, Kansas"
kansas,lane,20101,"Lane County, Kansas"
kansas,leavenworth,20103,"Leavenworth County, Kansas"
kansas,lincoln,20105,"Lincoln County, Kansas"
kansas,linn,20107,"Linn County, Kansas"
kansas,logan,20109,"Logan County, Kansas"
kansas,lyon,20111,"Lyon County, Kansas"
kansas,mcpherson,20113,"McPherson County, Kansas"
kansas,marion,20115,"Marion County, Kansas"
kansas,marshall,20117,"Marshall County, Kansas"
kansas,meade,20119,"Meade County, Kansas"
kansas,miami,20121,"Miami County, Kansas"
kansas,mitchell,20123,"Mitchell County, Kansas"
kansas,montgomery,20125,"Montgomery County, Kansas"
kansas,morris,20127,"Morris County, Kansas"
kansas,morton,20129,"Morton County, Kansas"
kansas,nemaha,20131,"Nemaha County, Kansas"
kansas,neosho,20133,"Neosho County, Kansas"
kansas,ness,20135,"Ness County, Kansas"
kansas,norton,20137,"Norton County, Kansas"
kansas,osage,20139,"Osage County, Kansas"
kansas,osborne,20141,"Osborne County, Kansas"
kansas,ottawa,20143,"Ottawa County, Kansas"
kansas,pawnee,20145,"Pawnee County, Kansas"
kansas,phillips,20147,"Phillips County, Kansas"
kansas,pottawatomie,20149,"Pottawatomie County, Kansas"
kansas,pratt,20151,"Pratt County, Kansas"
kansas,rawlins,20153,"Rawlins County, Kansas"
kansas,reno,20155,"Reno County, Kansas"
kansas,republic,20157,"Republic County, Kansas"
kansas,rice,20159,"Rice County, Kansas"
kansas,riley,20161,"Riley County, Kansas"
kansas,rooks,20163,"Rooks County, Kansas"
kansas,rush,20165,"Rush County, Kansas"
kansas,russell,20167,"Russell County, Kansas"
kansas,saline,20169,"Saline County, Kansas"
kansas,scott,20171,"Scott County, Kansas"
kansas,sedgwick,20173,"Sedgwick County, Kansas"
kansas,seward,20175,"Seward County, Kansas"
kansas,shawnee,20177,"Shawnee County, Kansas"
kansas,sheridan,20179,"Sheridan County, Kansas"
kansas,sherman,20181,"Sherman County, Kansas"
kansas,smith,20183,"Smith County, Kansas"
kansas,stafford,20185,"Stafford County, Kansas"
kansas,stanton,20187,"Stanton County, Kansas"
kansas,stevens,20189,"Stevens County, Kansas"
kansas,sumner,20191,"Sumner County, Kansas"
kansas,thomas,20193,"Thomas County, Kansas"
kansas,trego,20195,"Trego County, Kansas"
kansas,wabaunsee,20197,"Wabaunsee County, Kansas"
kansas,wallace,20199,"Wallace County, Kansas"
kansas,washington,20201,"Washington County, Kansas"
kansas,wichita,20203,"Wichita County, Kansas"
kansas,wilson,20205,"Wilson County, Kansas"
kansas,woodson,20207,"Woodson County, Kansas"
kansas,wyandotte,20209,"Wyandotte County, Kansas"
kentucky,adair,21001,"Adair County, Kentucky"
kentucky,allen,21003,"Allen County, Kentucky"
kentucky,anderson,21005,"Anderson County, Kentucky"
kentucky,ballard,21007,"Ballard County, Kentucky"
kentucky,barren,21009,"Barren County, Kentucky"
kentucky,bath,21011,"Bath County, Kentucky"
kentucky,bell,21013,"Bell County, Kentucky"
kentucky,boone,21015,"Boone County, Kentucky"
kentucky,bourbon,21017,"Bourbon County, Kentucky"
kentucky,boyd,21019,"Boyd County, Kentucky"
kentucky,boyle,21021,"Boyle County, Kentucky"
kentucky,bracken,21023,"Bracken County, Kentucky"
kentucky,breathitt,21025,"Breathitt County, Kentucky"
kentucky,breckinridge,21027,"Breckinridge County, Kentucky"
kentucky,bullitt,21029,"Bullitt County, Kentucky"
kentucky,butler,21031,"Butler County, Kentucky"
kentucky,caldwell,21033,"Caldwell County, Kentucky"
kentucky,calloway,21035,"Calloway County, Kentucky"
kentucky,campbell,21037,"Campbell County, Kentucky"
kentucky,carlisle,21039,"Carlisle County, Kentucky"
kentucky,carroll,21041,"Carroll County, Kentucky"
kentucky,carter,21043,"Carter County, Kentucky"
kentucky,casey,21045,"Casey County, Kentucky"
kentucky,christian,21047,"Christian County, Kentucky"
kentucky,clark,21049,"Clark County, Kentucky"
kentucky,clay,21051,"Clay County, Kentucky"
kentucky,clinton,21053,"Clinton County, Kentucky"
kentucky,crittenden,21055,"Crittenden County, Kentucky"
kentucky,cumberland,21057,"Cumberland County, Kentucky"
kentucky,daviess,21059,"Daviess County, Kentucky"
kentucky,edmonson,21061,"Edmonson County, Kentucky"
kentucky,elliott,21063,"Elliott County, Kentucky"
kentucky,estill,21065,"Estill County, Kentucky"
kentucky,fayette,21067,"Fayette County, Kentucky"
kentucky,fleming,21069,"Fleming County, Kentucky"
kentucky,floyd,21071,"Floyd County, Kentucky"
kentucky,franklin,21073,"Franklin County, Kentucky"
kentucky,fulton,21075,"Fulton County, Kentucky"
kentucky,gallatin,21077,"Gallatin County, Kentucky"
kentucky,garrard,21079,"Garrard County, Kentucky"
kentucky,grant,21081,"Grant County, Kentucky"
kentucky,graves,21083,"Graves County, Kentucky"
kentucky,grayson,21085,"Grayson County, Kentucky"
kentucky,green,21087,"Green County, Kentucky"
kentucky,greenup,21089,"Greenup County, Kentucky"
kentucky,hancock,21091,"Hancock County, Kentucky"
kentucky,hardin,21093,"Hardin County, Kentucky"
kentucky,harlan,21095,"Harlan County, Kentucky"
kentucky,harrison,21097,"Harrison County, Kentucky"
kentucky,hart,21099,"Hart County, Kentucky"
kentucky,henderson,21101,"Henderson County, Kentucky"
kentucky,henry,21103,"Henry County, Kentucky"
kentucky,hickman,21105,"Hickman County, Kentucky"
kentucky,hopkins,21107,"Hopkins County, Kentucky"
kentucky,jackson,21109,"Jackson County, Kentucky"
kentucky,jefferson,21111,"Jefferson County, Kentucky"
kentucky,jessamine,21113,"Jessamine County, Kentucky"
kentucky,johnson,21115,"Johnson County, Kentucky"
kentucky,kenton,21117,"Kenton County, Kentucky"
kentucky,knott,21119,"Knott County, Kentucky"
kentucky,knox,21121,"Knox County, Kentucky"
kentucky,larue,21123,"Larue County, Kentucky"
kentucky,laurel,21125,"Laurel County, Kentucky"
kentucky,lawrence,21127,"Lawrence County, Kentucky"
kentucky,lee,21129,"Lee County, Kentucky"
kentucky,leslie,21131,"Leslie County, Kentucky"
kentucky,letcher,21133,"Letcher County, Kentucky"
kentucky,lewis,21135,"Lewis County, Kentucky"
kentucky,lincoln,21137,"Lincoln County, Kentucky"
kentucky,livingston,21139,"Livingston County, Kentucky"
kentucky,logan,21141,"Logan County, Kentucky"
kentucky,lyon,21143,"Lyon County, Kentucky"
kentucky,mccracken,21145,"McCracken County, Kentucky"
kentucky,mccreary,21147,"McCreary County, Kentucky"
kentucky,mclean,21149,"McLean County, Kentucky"
kentucky,madison,21151,"Madison County, Kentucky"
kentucky,magoffin,21153,"Magoffin County, Kentucky"
kentucky,marion,21155,"Marion County, Kentucky"
kentucky,marshall,21157,"Marshall County, Kentucky"
kentucky,martin,21159,"Martin County, Kentucky"
kentucky,mason,21161,"Mason County, Kentucky"
kentucky,meade,21163,"Meade County, Kentucky"
kentucky,menifee,21165,"Menifee County, Kentucky"
kentucky,mercer,21167,"Mercer County, Kentucky"
kentucky,metcalfe,21169,"Metcalfe County, Kentucky"
kentucky,monroe,21171,"Monroe County, Kentucky"
kentucky,montgomery,21173,"Montgomery County, Kentucky"
kentucky,morgan,21175,"Morgan County, Kentucky"
kentucky,muhlenberg,21177,"Muhlenberg County, Kentucky"
kentucky,nelson,21179,"Nelson County, Kentucky"
kentucky,nicholas,21181,"Nicholas County, Kentucky"
kentucky,ohio,21183,"Ohio County, Kentucky"
kentucky,oldham,21185,"Oldham County, Kentucky"
kentucky,owen,21187,"Owen County, Kentucky"
kentucky,owsley,21189,"Owsley County, Kentucky"
kentucky,pendleton,21191,"Pendleton County, Kentucky"
kentucky,perry,21193,"Perry County, Kentucky"
kentucky,pike,21195,"Pike County, Kentucky"
kentucky,powell,21197,"Powell County, Kentucky"
kentucky,pulaski,21199,"Pulaski County, Kentucky"
kentucky,robertson,21201,"Robertson County, Kentucky"
kentucky,rockcastle,21203,"Rockcastle County, Kentucky"
kentucky,rowan,21205,"Rowan County, Kentucky"
kentucky,russell,21207,"Russell County, Kentucky"
kentucky,scott,21209,"Scott County, Kentucky"
kentucky,shelby,21211,"Shelby County, Kentucky"
kentucky,simpson,21213,"Simpson County, Kentucky"
kentucky,spencer,21215,"Spencer County, Kentucky"
kentucky,taylor,21217,"Taylor County, Kentucky"
kentucky,todd,21219,"Todd County, Kentucky"
kentucky,trigg,21221,"Trigg County, Kentucky"
kentucky,trimble,21223,"Trimble County, Kentucky"
kentucky,union,21225,"Union County, Kentucky"
kentucky,warren,21227,"Warren County, Kentucky"
kentucky,washington,21229,"Washington County, Kentucky"
kentucky,wayne,21231,"Wayne County, Kentucky"
kentucky,webster,21233,"Webster County, Kentucky"
kentucky,whitley,21235,"Whitley County, Kentucky"
kentucky,wolfe,21237,"Wolfe County, Kentucky"
kentucky,woodford,21239,"Woodford County, Kentucky"
louisiana,acadia,22001,"Acadia Parish, Louisiana"
louisiana,allen,22003,"Allen Parish, Louisiana"
louisiana,ascension,22005,"Ascension Parish, Louisiana"
louisiana,assumption,22007,"Assumption Parish, Louisiana"
louisiana,avoyelles,22009,"Avoyelles Parish, Louisiana"
louisiana,beauregard,22011,"Beauregard Parish, Louisiana"
louisiana,bienville,22013,"Bienville Parish, Louisiana"
louisiana,bossier,22015,"Bossier Parish, Louisiana"
louisiana,caddo,22017,"Caddo Parish, Louisiana"
louisiana,calcasieu,22019,"Calcasieu Parish, Louisiana"
louisiana,caldwell,22021,"Caldwell Parish, Louisiana"
louisiana,cameron,22023,"Cameron Parish, Louisiana"
louisiana,catahoula,22025,"Catahoula Parish, Louisiana"
louisiana,claiborne,22027,"Claiborne Parish, Louisiana"
louisiana,concordia,22029,"Concordia Parish, Louisiana"
louisiana,de soto,22031,"De Soto Parish, Louisiana"
louisiana,east baton rouge,22033,"East Baton Rouge Parish, Louisiana"
louisiana,east carroll,22035,"East Carroll Parish, Louisiana"
louisiana,east feliciana,22037,"East Feliciana Parish, Louisiana"
louisiana,evangeline,22039,"Evangeline Parish, Louisiana"
louisiana,franklin,22041,"Franklin Parish, Louisiana"
louisiana,grant,22043,"Grant Parish, Louisiana"
louisiana,iberia,22045,"Iberia Parish, Louisiana"
louisiana,iberville,22047,"Iberville Parish, Louisiana"
louisiana,jackson,22049,"Jackson Parish, Louisiana"
louisiana,jefferson,22051,"Jefferson Parish, Louisiana"
louisiana,jefferson davis,22053,"Jefferson Davis Parish, Louisiana"
louisiana,lafayette,22055,"Lafayette Parish, Louisiana"
louisiana,lafourche,22057,"Lafourche Parish, Louisiana"
louisiana,la salle,22059,"LaSalle Parish, Louisiana"
louisiana,lincoln,22061,"Lincoln Parish, Louisiana"
louisiana,livingston,22063,"Livingston Parish, Louisiana"
louisiana,madison,22065,"Madison Parish, Louisiana"
louisiana,morehouse,22067,"Morehouse Parish, Louisiana"
louisiana,natchitoches,22069,"Natchitoches Parish, Louisiana"
louisiana,orleans,22071,"Orleans Parish, Louisiana"
louisiana,ouachita,22073,"Ouachita Parish, Louisiana"
louisiana,plaquemines,22075,"Plaquemines Parish, Louisiana"
louisiana,pointe coupee,22077,"Pointe Coupee Parish, Louisiana"
louisiana,rapides,22079,"Rapides Parish, Louisiana"
louisiana,red river,22081,"Red River Parish, Louisiana"
louisiana,richland,22083,"Richland Parish, Louisiana"
louisiana,sabine,22085,"Sabine Parish, Louisiana"
louisiana,st bernard,22087,"St. Bernard Parish, Louisiana"
louisiana,st charles,22089,"St. Charles Parish, Louisiana"
louisiana,st helena,22091,"St. Helena Parish, Louisiana"
louisiana,st james,22093,"St. James Parish, Louisiana"
louisiana,st john the baptist,22095,"St. John the Baptist Parish, Louisiana"
louisiana,st landry,22097,"St. Landry Parish, Louisiana"
louisiana,st martin,22099,"St. Martin Parish, Louisiana"
louisiana,st mary,22101,"St. Mary Parish, Louisiana"
louisiana,st tammany,22103,"St. Tammany Parish, Louisiana"
louisiana,tangipahoa,22105,"Tangipahoa Parish, Louisiana"
louisiana,tensas,22107,"Tensas Parish, Louisiana"
louisiana,terrebonne,22109,"Terrebonne Parish, Louisiana"
louisiana,union,22111,"Union Parish, Louisiana"
louisiana,vermilion,22113,"Vermilion Parish, Louisiana"
louisiana,vernon,22115,"Vernon Parish, Louisiana"
louisiana,washington,22117,"Washington Parish, Louisiana"
louisiana,webster,22119,"Webster Parish, Louisiana"
louisiana,west baton rouge,22121,"West Baton Rouge Parish, Louisiana"
louisiana,west carroll,22123,"West Carroll Parish, Louisiana"
louisiana,west feliciana,22125,"West Feliciana Parish, Louisiana"
louisiana,winn,22127,"Winn Parish, Louisiana"
maine,androscoggin,23001,"Androscoggin County, Maine"
maine,aroostook,23003,"Aroostook County, Maine"
maine,cumberland,23005,"Cumberland County, Maine"
maine,franklin,23007,"Franklin County, Maine"
maine,hancock,23009,"Hancock County, Maine"
maine,kennebec,23011,"Kennebec County, Maine"
maine,knox,23013,"Knox County, Maine"
maine,lincoln,23015,"Lincoln County, Maine"
maine,oxford,23017,"Oxford County, Maine"
